# Serializing assets/vocabularies/languages/latest/languages.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/language
# title: Language
# version: 20210929-0
# description: Language
key,url,deprecated,valid_until,valid_from,country_code,label_en,label_it
URH,http://publications.europa.eu/resource/authority/language/URH,false,,1950-05-09,URH,,
URI,http://publications.europa.eu/resource/authority/language/URI,false,,1950-05-09,URI,,
URK,http://publications.europa.eu/resource/authority/language/URK,false,,1950-05-09,URK,,
URL,http://publications.europa.eu/resource/authority/language/URL,false,,1950-05-09,URL,,
URM,http://publications.europa.eu/resource/authority/language/URM,false,,1950-05-09,URM,,
URN,http://publications.europa.eu/resource/authority/language/URN,false,,1950-05-09,URN,,
URO,http://publications.europa.eu/resource/authority/language/URO,false,,1950-05-09,URO,,
URP,http://publications.europa.eu/resource/authority/language/URP,false,,1950-05-09,URP,,
URR,http://publications.europa.eu/resource/authority/language/URR,false,,1950-05-09,URR,,
URT,http://publications.europa.eu/resource/authority/language/URT,false,,1950-05-09,URT,,
URU,http://publications.europa.eu/resource/authority/language/URU,false,,1950-05-09,URU,,
URV,http://publications.europa.eu/resource/authority/language/URV,false,,1950-05-09,URV,,
URW,http://publications.europa.eu/resource/authority/language/URW,false,,1950-05-09,URW,,
URX,http://publications.europa.eu/resource/authority/language/URX,false,,1950-05-09,URX,,
URY,http://publications.europa.eu/resource/authority/language/URY,false,,1950-05-09,URY,,
URZ,http://publications.europa.eu/resource/authority/language/URZ,false,,1950-05-09,URZ,,
USA,http://publications.europa.eu/resource/authority/language/USA,false,,1950-05-09,USA,,
USH,http://publications.europa.eu/resource/authority/language/USH,false,,1950-05-09,USH,,
USI,http://publications.europa.eu/resource/authority/language/USI,false,,1950-05-09,USI,,
USK,http://publications.europa.eu/resource/authority/language/USK,false,,1950-05-09,USK,,
USP,http://publications.europa.eu/resource/authority/language/USP,false,,1950-05-09,USP,,
USU,http://publications.europa.eu/resource/authority/language/USU,false,,1950-05-09,USU,,
UTA,http://publications.europa.eu/resource/authority/language/UTA,false,,1950-05-09,UTA,,
UTE,http://publications.europa.eu/resource/authority/language/UTE,false,,1950-05-09,UTE,,
UTP,http://publications.europa.eu/resource/authority/language/UTP,false,,1950-05-09,UTP,,
UTR,http://publications.europa.eu/resource/authority/language/UTR,false,,1950-05-09,UTR,,
UTU,http://publications.europa.eu/resource/authority/language/UTU,false,,1950-05-09,UTU,,
UUM,http://publications.europa.eu/resource/authority/language/UUM,false,,1950-05-09,UUM,,
UUN,http://publications.europa.eu/resource/authority/language/UUN,false,,1950-05-09,UUN,,
UUR,http://publications.europa.eu/resource/authority/language/UUR,false,,1950-05-09,UUR,,
UUU,http://publications.europa.eu/resource/authority/language/UUU,false,,1950-05-09,UUU,,
UVE,http://publications.europa.eu/resource/authority/language/UVE,false,,1950-05-09,UVE,,
UVH,http://publications.europa.eu/resource/authority/language/UVH,false,,1950-05-09,UVH,,
UVL,http://publications.europa.eu/resource/authority/language/UVL,false,,1950-05-09,UVL,,
UWA,http://publications.europa.eu/resource/authority/language/UWA,false,,1950-05-09,UWA,,
UYA,http://publications.europa.eu/resource/authority/language/UYA,false,,1950-05-09,UYA,,
UZB,http://publications.europa.eu/resource/authority/language/UZB,false,,1950-05-09,UZB,Uzbek,uzbeko
UZN,http://publications.europa.eu/resource/authority/language/UZN,false,,1950-05-09,UZN,,
UZS,http://publications.europa.eu/resource/authority/language/UZS,false,,1950-05-09,UZS,,
VAA,http://publications.europa.eu/resource/authority/language/VAA,false,,1950-05-09,VAA,,
VAE,http://publications.europa.eu/resource/authority/language/VAE,false,,1950-05-09,VAE,,
VAF,http://publications.europa.eu/resource/authority/language/VAF,false,,1950-05-09,VAF,,
VAG,http://publications.europa.eu/resource/authority/language/VAG,false,,1950-05-09,VAG,,
VAH,http://publications.europa.eu/resource/authority/language/VAH,false,,1950-05-09,VAH,,
VAI,http://publications.europa.eu/resource/authority/language/VAI,false,,1950-05-09,VAI,,
VAJ,http://publications.europa.eu/resource/authority/language/VAJ,false,,1950-05-09,VAJ,,
VAL,http://publications.europa.eu/resource/authority/language/VAL,false,,1950-05-09,VAL,,
VAM,http://publications.europa.eu/resource/authority/language/VAM,false,,1950-05-09,VAM,,
VAN,http://publications.europa.eu/resource/authority/language/VAN,false,,1950-05-09,VAN,,
VAO,http://publications.europa.eu/resource/authority/language/VAO,false,,1950-05-09,VAO,,
VAP,http://publications.europa.eu/resource/authority/language/VAP,false,,1950-05-09,VAP,,
VAR,http://publications.europa.eu/resource/authority/language/VAR,false,,1950-05-09,VAR,,
VAS,http://publications.europa.eu/resource/authority/language/VAS,false,,1950-05-09,VAS,,
VAU,http://publications.europa.eu/resource/authority/language/VAU,false,,1950-05-09,VAU,,
VAV,http://publications.europa.eu/resource/authority/language/VAV,false,,1950-05-09,VAV,,
VAY,http://publications.europa.eu/resource/authority/language/VAY,false,,1950-05-09,VAY,,
VBB,http://publications.europa.eu/resource/authority/language/VBB,false,,1950-05-09,VBB,,
VEC,http://publications.europa.eu/resource/authority/language/VEC,false,,1950-05-09,VEC,,
VED,http://publications.europa.eu/resource/authority/language/VED,false,,1950-05-09,VED,,
VEL,http://publications.europa.eu/resource/authority/language/VEL,false,,1950-05-09,VEL,,
VEM,http://publications.europa.eu/resource/authority/language/VEM,false,,1950-05-09,VEM,,
VEN,http://publications.europa.eu/resource/authority/language/VEN,false,,1950-05-09,VEN,Venda,venda
VEO,http://publications.europa.eu/resource/authority/language/VEO,false,,1950-05-09,VEO,,
VEP,http://publications.europa.eu/resource/authority/language/VEP,false,,1950-05-09,VEP,,
VER,http://publications.europa.eu/resource/authority/language/VER,false,,1950-05-09,VER,,
VGR,http://publications.europa.eu/resource/authority/language/VGR,false,,1950-05-09,VGR,,
VGT,http://publications.europa.eu/resource/authority/language/VGT,false,,1950-05-09,VGT,,
VIC,http://publications.europa.eu/resource/authority/language/VIC,false,,1950-05-09,VIC,,
VID,http://publications.europa.eu/resource/authority/language/VID,false,,1950-05-09,VID,,
VIE,http://publications.europa.eu/resource/authority/language/VIE,false,,1950-05-09,VIE,Vietnamese,vietnamita
VIF,http://publications.europa.eu/resource/authority/language/VIF,false,,1950-05-09,VIF,,
VIG,http://publications.europa.eu/resource/authority/language/VIG,false,,1950-05-09,VIG,,
VIL,http://publications.europa.eu/resource/authority/language/VIL,false,,1950-05-09,VIL,,
VIN,http://publications.europa.eu/resource/authority/language/VIN,false,,1950-05-09,VIN,,
VIS,http://publications.europa.eu/resource/authority/language/VIS,false,,1950-05-09,VIS,,
VIT,http://publications.europa.eu/resource/authority/language/VIT,false,,1950-05-09,VIT,,
VIV,http://publications.europa.eu/resource/authority/language/VIV,false,,1950-05-09,VIV,,
VKA,http://publications.europa.eu/resource/authority/language/VKA,false,,1950-05-09,VKA,,
VKI,http://publications.europa.eu/resource/authority/language/VKI,false,,1950-05-09,VKI,,
VKJ,http://publications.europa.eu/resource/authority/language/VKJ,false,,1950-05-09,VKJ,,
VKK,http://publications.europa.eu/resource/authority/language/VKK,false,,1950-05-09,VKK,,
VKL,http://publications.europa.eu/resource/authority/language/VKL,false,,1950-05-09,VKL,,
VKM,http://publications.europa.eu/resource/authority/language/VKM,false,,1950-05-09,VKM,,
VKO,http://publications.europa.eu/resource/authority/language/VKO,false,,1950-05-09,VKO,,
VKP,http://publications.europa.eu/resource/authority/language/VKP,false,,1950-05-09,VKP,,
VKT,http://publications.europa.eu/resource/authority/language/VKT,false,,1950-05-09,VKT,,
VKU,http://publications.europa.eu/resource/authority/language/VKU,false,,1950-05-09,VKU,,
VLP,http://publications.europa.eu/resource/authority/language/VLP,false,,1950-05-09,VLP,,
VLS,http://publications.europa.eu/resource/authority/language/VLS,false,,1950-05-09,VLS,Flemish,fiammingo
VMA,http://publications.europa.eu/resource/authority/language/VMA,false,,1950-05-09,VMA,,
VMB,http://publications.europa.eu/resource/authority/language/VMB,false,,1950-05-09,VMB,,
VMC,http://publications.europa.eu/resource/authority/language/VMC,false,,1950-05-09,VMC,,
VMD,http://publications.europa.eu/resource/authority/language/VMD,false,,1950-05-09,VMD,,
VME,http://publications.europa.eu/resource/authority/language/VME,false,,1950-05-09,VME,,
VMF,http://publications.europa.eu/resource/authority/language/VMF,false,,1950-05-09,VMF,,
VMG,http://publications.europa.eu/resource/authority/language/VMG,false,,1950-05-09,VMG,,
VMH,http://publications.europa.eu/resource/authority/language/VMH,false,,1950-05-09,VMH,,
VMI,http://publications.europa.eu/resource/authority/language/VMI,false,,1950-05-09,VMI,,
VMJ,http://publications.europa.eu/resource/authority/language/VMJ,false,,1950-05-09,VMJ,,
VMK,http://publications.europa.eu/resource/authority/language/VMK,false,,1950-05-09,VMK,,
VML,http://publications.europa.eu/resource/authority/language/VML,false,,1950-05-09,VML,,
VMM,http://publications.europa.eu/resource/authority/language/VMM,false,,1950-05-09,VMM,,
VMP,http://publications.europa.eu/resource/authority/language/VMP,false,,1950-05-09,VMP,,
VMQ,http://publications.europa.eu/resource/authority/language/VMQ,false,,1950-05-09,VMQ,,
VMR,http://publications.europa.eu/resource/authority/language/VMR,false,,1950-05-09,VMR,,
VMS,http://publications.europa.eu/resource/authority/language/VMS,false,,1950-05-09,VMS,,
VMU,http://publications.europa.eu/resource/authority/language/VMU,false,,1950-05-09,VMU,,
VMV,http://publications.europa.eu/resource/authority/language/VMV,false,,1950-05-09,VMV,,
VMW,http://publications.europa.eu/resource/authority/language/VMW,false,,1950-05-09,VMW,,
VMX,http://publications.europa.eu/resource/authority/language/VMX,false,,1950-05-09,VMX,,
VMY,http://publications.europa.eu/resource/authority/language/VMY,false,,1950-05-09,VMY,,
VMZ,http://publications.europa.eu/resource/authority/language/VMZ,false,,1950-05-09,VMZ,,
VNK,http://publications.europa.eu/resource/authority/language/VNK,false,,1950-05-09,VNK,,
VNM,http://publications.europa.eu/resource/authority/language/VNM,false,,1950-05-09,VNM,,
VNP,http://publications.europa.eu/resource/authority/language/VNP,false,,1950-05-09,VNP,,
VOL,http://publications.europa.eu/resource/authority/language/VOL,false,,1950-05-09,VOL,,
VOR,http://publications.europa.eu/resource/authority/language/VOR,false,,1950-05-09,VOR,,
VOT,http://publications.europa.eu/resource/authority/language/VOT,false,,1950-05-09,VOT,,
VRA,http://publications.europa.eu/resource/authority/language/VRA,false,,1950-05-09,VRA,,
VRO,http://publications.europa.eu/resource/authority/language/VRO,false,,1950-05-09,VRO,,
VRS,http://publications.europa.eu/resource/authority/language/VRS,false,,1950-05-09,VRS,,
VRT,http://publications.europa.eu/resource/authority/language/VRT,false,,1950-05-09,VRT,,
VSI,http://publications.europa.eu/resource/authority/language/VSI,false,,1950-05-09,VSI,Moldovan Sign Language,lingua dei segni moldava
VSL,http://publications.europa.eu/resource/authority/language/VSL,false,,1950-05-09,VSL,Venezuelan Sign Language,lingua dei segni venezuelana
VSV,http://publications.europa.eu/resource/authority/language/VSV,false,,1950-05-09,VSV,Valencian Sign Language,lingua dei segni valenciana
VTO,http://publications.europa.eu/resource/authority/language/VTO,false,,1950-05-09,VTO,,
VUM,http://publications.europa.eu/resource/authority/language/VUM,false,,1950-05-09,VUM,,
VUN,http://publications.europa.eu/resource/authority/language/VUN,false,,1950-05-09,VUN,,
VUT,http://publications.europa.eu/resource/authority/language/VUT,false,,1950-05-09,VUT,,
VWA,http://publications.europa.eu/resource/authority/language/VWA,false,,1950-05-09,VWA,,
WAA,http://publications.europa.eu/resource/authority/language/WAA,false,,1950-05-09,WAA,,
WAB,http://publications.europa.eu/resource/authority/language/WAB,false,,1950-05-09,WAB,,
WAC,http://publications.europa.eu/resource/authority/language/WAC,false,,1950-05-09,WAC,,
WAD,http://publications.europa.eu/resource/authority/language/WAD,false,,1950-05-09,WAD,,
WAE,http://publications.europa.eu/resource/authority/language/WAE,false,,1950-05-09,WAE,,
WAF,http://publications.europa.eu/resource/authority/language/WAF,false,,1950-05-09,WAF,,
WAG,http://publications.europa.eu/resource/authority/language/WAG,false,,1950-05-09,WAG,,
WAH,http://publications.europa.eu/resource/authority/language/WAH,false,,1950-05-09,WAH,,
WAI,http://publications.europa.eu/resource/authority/language/WAI,false,,1950-05-09,WAI,,
WAJ,http://publications.europa.eu/resource/authority/language/WAJ,false,,1950-05-09,WAJ,,
WAK,http://publications.europa.eu/resource/authority/language/WAK,false,,1950-05-09,WAK,Wakashan languages,
WAL,http://publications.europa.eu/resource/authority/language/WAL,false,,1950-05-09,WAL,,
WAM,http://publications.europa.eu/resource/authority/language/WAM,false,,1950-05-09,WAM,,
WAN,http://publications.europa.eu/resource/authority/language/WAN,false,,1950-05-09,WAN,,
WAO,http://publications.europa.eu/resource/authority/language/WAO,false,,1950-05-09,WAO,,
WAP,http://publications.europa.eu/resource/authority/language/WAP,false,,1950-05-09,WAP,,
WAQ,http://publications.europa.eu/resource/authority/language/WAQ,false,,1950-05-09,WAQ,,
WAR,http://publications.europa.eu/resource/authority/language/WAR,false,,1950-05-09,WAR,,
WAS,http://publications.europa.eu/resource/authority/language/WAS,false,,1950-05-09,WAS,,
WAT,http://publications.europa.eu/resource/authority/language/WAT,false,,1950-05-09,WAT,,
WAU,http://publications.europa.eu/resource/authority/language/WAU,false,,1950-05-09,WAU,,
WAV,http://publications.europa.eu/resource/authority/language/WAV,false,,1950-05-09,WAV,,
WAW,http://publications.europa.eu/resource/authority/language/WAW,false,,1950-05-09,WAW,,
WAX,http://publications.europa.eu/resource/authority/language/WAX,false,,1950-05-09,WAX,,
WAY,http://publications.europa.eu/resource/authority/language/WAY,false,,1950-05-09,WAY,,
WAZ,http://publications.europa.eu/resource/authority/language/WAZ,false,,1950-05-09,WAZ,,
WBA,http://publications.europa.eu/resource/authority/language/WBA,false,,1950-05-09,WBA,,
WBB,http://publications.europa.eu/resource/authority/language/WBB,false,,1950-05-09,WBB,,
WBE,http://publications.europa.eu/resource/authority/language/WBE,false,,1950-05-09,WBE,,
WBF,http://publications.europa.eu/resource/authority/language/WBF,false,,1950-05-09,WBF,,
WBH,http://publications.europa.eu/resource/authority/language/WBH,false,,1950-05-09,WBH,,
WBI,http://publications.europa.eu/resource/authority/language/WBI,false,,1950-05-09,WBI,,
WBJ,http://publications.europa.eu/resource/authority/language/WBJ,false,,1950-05-09,WBJ,,
WBK,http://publications.europa.eu/resource/authority/language/WBK,false,,1950-05-09,WBK,,
WBL,http://publications.europa.eu/resource/authority/language/WBL,false,,1950-05-09,WBL,,
WBM,http://publications.europa.eu/resource/authority/language/WBM,false,,1950-05-09,WBM,,
WBP,http://publications.europa.eu/resource/authority/language/WBP,false,,1950-05-09,WBP,,
WBQ,http://publications.europa.eu/resource/authority/language/WBQ,false,,1950-05-09,WBQ,,
WBR,http://publications.europa.eu/resource/authority/language/WBR,false,,1950-05-09,WBR,,
WBT,http://publications.europa.eu/resource/authority/language/WBT,false,,1950-05-09,WBT,,
WBV,http://publications.europa.eu/resource/authority/language/WBV,false,,1950-05-09,WBV,,
WBW,http://publications.europa.eu/resource/authority/language/WBW,false,,1950-05-09,WBW,,
WCA,http://publications.europa.eu/resource/authority/language/WCA,false,,1950-05-09,WCA,,
WCI,http://publications.europa.eu/resource/authority/language/WCI,false,,1950-05-09,WCI,,
WDD,http://publications.europa.eu/resource/authority/language/WDD,false,,1950-05-09,WDD,,
WDG,http://publications.europa.eu/resource/authority/language/WDG,false,,1950-05-09,WDG,,
WDJ,http://publications.europa.eu/resource/authority/language/WDJ,false,,1950-05-09,WDJ,,
WDU,http://publications.europa.eu/resource/authority/language/WDU,false,,1950-05-09,WDU,,
WEA,http://publications.europa.eu/resource/authority/language/WEA,false,,1950-05-09,WEA,,
WEC,http://publications.europa.eu/resource/authority/language/WEC,false,,1950-05-09,WEC,,
WED,http://publications.europa.eu/resource/authority/language/WED,false,,1950-05-09,WED,,
WEH,http://publications.europa.eu/resource/authority/language/WEH,false,,1950-05-09,WEH,,
WEI,http://publications.europa.eu/resource/authority/language/WEI,false,,1950-05-09,WEI,,
WEM,http://publications.europa.eu/resource/authority/language/WEM,false,,1950-05-09,WEM,,
WEN,http://publications.europa.eu/resource/authority/language/WEN,false,,1950-05-09,WEN,Sorbian languages,
WEO,http://publications.europa.eu/resource/authority/language/WEO,false,,1950-05-09,WEO,,
WEP,http://publications.europa.eu/resource/authority/language/WEP,false,,1950-05-09,WEP,,
WER,http://publications.europa.eu/resource/authority/language/WER,false,,1950-05-09,WER,,
WES,http://publications.europa.eu/resource/authority/language/WES,false,,1950-05-09,WES,,
WET,http://publications.europa.eu/resource/authority/language/WET,false,,1950-05-09,WET,,
WEU,http://publications.europa.eu/resource/authority/language/WEU,false,,1950-05-09,WEU,,
WEW,http://publications.europa.eu/resource/authority/language/WEW,false,,1950-05-09,WEW,,
WFG,http://publications.europa.eu/resource/authority/language/WFG,false,,1950-05-09,WFG,,
WGA,http://publications.europa.eu/resource/authority/language/WGA,false,,1950-05-09,WGA,,
WGG,http://publications.europa.eu/resource/authority/language/WGG,false,,1950-05-09,WGG,,
WGI,http://publications.europa.eu/resource/authority/language/WGI,false,,1950-05-09,WGI,,
WGO,http://publications.europa.eu/resource/authority/language/WGO,false,,1950-05-09,WGO,,
WGW,http://publications.europa.eu/resource/authority/language/WGW,false,,1950-05-09,WGW,,
WGY,http://publications.europa.eu/resource/authority/language/WGY,false,,1950-05-09,WGY,,
WHA,http://publications.europa.eu/resource/authority/language/WHA,false,,1950-05-09,WHA,,
WHG,http://publications.europa.eu/resource/authority/language/WHG,false,,1950-05-09,WHG,,
WHK,http://publications.europa.eu/resource/authority/language/WHK,false,,1950-05-09,WHK,,
WHU,http://publications.europa.eu/resource/authority/language/WHU,false,,1950-05-09,WHU,,
WIB,http://publications.europa.eu/resource/authority/language/WIB,false,,1950-05-09,WIB,,
WIC,http://publications.europa.eu/resource/authority/language/WIC,false,,1950-05-09,WIC,,
WIE,http://publications.europa.eu/resource/authority/language/WIE,false,,1950-05-09,WIE,,
WIF,http://publications.europa.eu/resource/authority/language/WIF,false,,1950-05-09,WIF,,
WIG,http://publications.europa.eu/resource/authority/language/WIG,false,,1950-05-09,WIG,,
WIH,http://publications.europa.eu/resource/authority/language/WIH,false,,1950-05-09,WIH,,
WII,http://publications.europa.eu/resource/authority/language/WII,false,,1950-05-09,WII,,
WIJ,http://publications.europa.eu/resource/authority/language/WIJ,false,,1950-05-09,WIJ,,
WIK,http://publications.europa.eu/resource/authority/language/WIK,false,,1950-05-09,WIK,,
WIL,http://publications.europa.eu/resource/authority/language/WIL,false,,1950-05-09,WIL,,
WIM,http://publications.europa.eu/resource/authority/language/WIM,false,,1950-05-09,WIM,,
WIN,http://publications.europa.eu/resource/authority/language/WIN,false,,1950-05-09,WIN,,
WIR,http://publications.europa.eu/resource/authority/language/WIR,false,,1950-05-09,WIR,,
WIT,http://publications.europa.eu/resource/authority/language/WIT,false,,1950-05-09,WIT,,
WIU,http://publications.europa.eu/resource/authority/language/WIU,false,,1950-05-09,WIU,,
WIV,http://publications.europa.eu/resource/authority/language/WIV,false,,1950-05-09,WIV,,
WIW,http://publications.europa.eu/resource/authority/language/WIW,false,,1950-05-09,WIW,,
WIY,http://publications.europa.eu/resource/authority/language/WIY,false,,1950-05-09,WIY,,
WJA,http://publications.europa.eu/resource/authority/language/WJA,false,,1950-05-09,WJA,,
WJI,http://publications.europa.eu/resource/authority/language/WJI,false,,1950-05-09,WJI,,
WKA,http://publications.europa.eu/resource/authority/language/WKA,false,,1950-05-09,WKA,,
WKB,http://publications.europa.eu/resource/authority/language/WKB,false,,1950-05-09,WKB,,
WKD,http://publications.europa.eu/resource/authority/language/WKD,false,,1950-05-09,WKD,,
WKL,http://publications.europa.eu/resource/authority/language/WKL,false,,1950-05-09,WKL,,
WKU,http://publications.europa.eu/resource/authority/language/WKU,false,,1950-05-09,WKU,,
WKW,http://publications.europa.eu/resource/authority/language/WKW,false,,1950-05-09,WKW,,
WLA,http://publications.europa.eu/resource/authority/language/WLA,false,,1950-05-09,WLA,,
WLC,http://publications.europa.eu/resource/authority/language/WLC,false,,1950-05-09,WLC,,
WLE,http://publications.europa.eu/resource/authority/language/WLE,false,,1950-05-09,WLE,,
WLG,http://publications.europa.eu/resource/authority/language/WLG,false,,1950-05-09,WLG,,
WLI,http://publications.europa.eu/resource/authority/language/WLI,false,,1950-05-09,WLI,,
WLK,http://publications.europa.eu/resource/authority/language/WLK,false,,1950-05-09,WLK,,
WLL,http://publications.europa.eu/resource/authority/language/WLL,false,,1950-05-09,WLL,,
WLM,http://publications.europa.eu/resource/authority/language/WLM,false,,1950-05-09,WLM,,
WLN,http://publications.europa.eu/resource/authority/language/WLN,false,,1950-05-09,WLN,Walloon,vallone
WLO,http://publications.europa.eu/resource/authority/language/WLO,false,,1950-05-09,WLO,,
WLR,http://publications.europa.eu/resource/authority/language/WLR,false,,1950-05-09,WLR,,
WLS,http://publications.europa.eu/resource/authority/language/WLS,false,,1950-05-09,WLS,,
WLU,http://publications.europa.eu/resource/authority/language/WLU,false,,1950-05-09,WLU,,
WLV,http://publications.europa.eu/resource/authority/language/WLV,false,,1950-05-09,WLV,,
WLW,http://publications.europa.eu/resource/authority/language/WLW,false,,1950-05-09,WLW,,
WLX,http://publications.europa.eu/resource/authority/language/WLX,false,,1950-05-09,WLX,,
WLY,http://publications.europa.eu/resource/authority/language/WLY,false,,1950-05-09,WLY,,
WMA,http://publications.europa.eu/resource/authority/language/WMA,false,,1950-05-09,WMA,,
WMB,http://publications.europa.eu/resource/authority/language/WMB,false,,1950-05-09,WMB,,
WMC,http://publications.europa.eu/resource/authority/language/WMC,false,,1950-05-09,WMC,,
WMD,http://publications.europa.eu/resource/authority/language/WMD,false,,1950-05-09,WMD,,
WME,http://publications.europa.eu/resource/authority/language/WME,false,,1950-05-09,WME,,
WMH,http://publications.europa.eu/resource/authority/language/WMH,false,,1950-05-09,WMH,,
WMI,http://publications.europa.eu/resource/authority/language/WMI,false,,1950-05-09,WMI,,
WMM,http://publications.europa.eu/resource/authority/language/WMM,false,,1950-05-09,WMM,,
WMN,http://publications.europa.eu/resource/authority/language/WMN,false,,1950-05-09,WMN,,
WMO,http://publications.europa.eu/resource/authority/language/WMO,false,,1950-05-09,WMO,,
WMS,http://publications.europa.eu/resource/authority/language/WMS,false,,1950-05-09,WMS,,
WMT,http://publications.europa.eu/resource/authority/language/WMT,false,,1950-05-09,WMT,,
WMW,http://publications.europa.eu/resource/authority/language/WMW,false,,1950-05-09,WMW,,
WMX,http://publications.europa.eu/resource/authority/language/WMX,false,,1950-05-09,WMX,,
WNB,http://publications.europa.eu/resource/authority/language/WNB,false,,1950-05-09,WNB,,
WNC,http://publications.europa.eu/resource/authority/language/WNC,false,,1950-05-09,WNC,,
WND,http://publications.europa.eu/resource/authority/language/WND,false,,1950-05-09,WND,,
WNE,http://publications.europa.eu/resource/authority/language/WNE,false,,1950-05-09,WNE,,
WNG,http://publications.europa.eu/resource/authority/language/WNG,false,,1950-05-09,WNG,,
WNI,http://publications.europa.eu/resource/authority/language/WNI,false,,1950-05-09,WNI,,
WNK,http://publications.europa.eu/resource/authority/language/WNK,false,,1950-05-09,WNK,,
WNM,http://publications.europa.eu/resource/authority/language/WNM,false,,1950-05-09,WNM,,
WNO,http://publications.europa.eu/resource/authority/language/WNO,false,,1950-05-09,WNO,,
WNP,http://publications.europa.eu/resource/authority/language/WNP,false,,1950-05-09,WNP,,
WNU,http://publications.europa.eu/resource/authority/language/WNU,false,,1950-05-09,WNU,,
WOA,http://publications.europa.eu/resource/authority/language/WOA,false,,1950-05-09,WOA,,
WOB,http://publications.europa.eu/resource/authority/language/WOB,false,,1950-05-09,WOB,,
WOC,http://publications.europa.eu/resource/authority/language/WOC,false,,1950-05-09,WOC,,
WOD,http://publications.europa.eu/resource/authority/language/WOD,false,,1950-05-09,WOD,,
WOE,http://publications.europa.eu/resource/authority/language/WOE,false,,1950-05-09,WOE,,
WOF,http://publications.europa.eu/resource/authority/language/WOF,false,,1950-05-09,WOF,,
WOG,http://publications.europa.eu/resource/authority/language/WOG,false,,1950-05-09,WOG,,
WOI,http://publications.europa.eu/resource/authority/language/WOI,false,,1950-05-09,WOI,,
WOK,http://publications.europa.eu/resource/authority/language/WOK,false,,1950-05-09,WOK,,
WOL,http://publications.europa.eu/resource/authority/language/WOL,false,,1950-05-09,WOL,Wolof,wolof
WOM,http://publications.europa.eu/resource/authority/language/WOM,false,,1950-05-09,WOM,,
WON,http://publications.europa.eu/resource/authority/language/WON,false,,1950-05-09,WON,,
WOO,http://publications.europa.eu/resource/authority/language/WOO,false,,1950-05-09,WOO,,
WOR,http://publications.europa.eu/resource/authority/language/WOR,false,,1950-05-09,WOR,,
WOS,http://publications.europa.eu/resource/authority/language/WOS,false,,1950-05-09,WOS,,
WOW,http://publications.europa.eu/resource/authority/language/WOW,false,,1950-05-09,WOW,,
WOY,http://publications.europa.eu/resource/authority/language/WOY,false,,1950-05-09,WOY,,
WPC,http://publications.europa.eu/resource/authority/language/WPC,false,,1950-05-09,WPC,,
WRA,http://publications.europa.eu/resource/authority/language/WRA,false,,1950-05-09,WRA,,
WRB,http://publications.europa.eu/resource/authority/language/WRB,false,,1950-05-09,WRB,,
WRD,http://publications.europa.eu/resource/authority/language/WRD,false,,1950-05-09,WRD,,
WRG,http://publications.europa.eu/resource/authority/language/WRG,false,,1950-05-09,WRG,,
WRH,http://publications.europa.eu/resource/authority/language/WRH,false,,1950-05-09,WRH,,
WRI,http://publications.europa.eu/resource/authority/language/WRI,false,,1950-05-09,WRI,,
WRL,http://publications.europa.eu/resource/authority/language/WRL,false,,1950-05-09,WRL,,
WRM,http://publications.europa.eu/resource/authority/language/WRM,false,,1950-05-09,WRM,,
WRN,http://publications.europa.eu/resource/authority/language/WRN,false,,1950-05-09,WRN,,
WRP,http://publications.europa.eu/resource/authority/language/WRP,false,,1950-05-09,WRP,,
WRR,http://publications.europa.eu/resource/authority/language/WRR,false,,1950-05-09,WRR,,
WRS,http://publications.europa.eu/resource/authority/language/WRS,false,,1950-05-09,WRS,,
WRU,http://publications.europa.eu/resource/authority/language/WRU,false,,1950-05-09,WRU,,
WRV,http://publications.europa.eu/resource/authority/language/WRV,false,,1950-05-09,WRV,,
WRW,http://publications.europa.eu/resource/authority/language/WRW,false,,1950-05-09,WRW,,
WRX,http://publications.europa.eu/resource/authority/language/WRX,false,,1950-05-09,WRX,,
WRY,http://publications.europa.eu/resource/authority/language/WRY,false,,1950-05-09,WRY,,
WRZ,http://publications.europa.eu/resource/authority/language/WRZ,false,,1950-05-09,WRZ,,
WSA,http://publications.europa.eu/resource/authority/language/WSA,false,,1950-05-09,WSA,,
WSI,http://publications.europa.eu/resource/authority/language/WSI,false,,1950-05-09,WSI,,
WSK,http://publications.europa.eu/resource/authority/language/WSK,false,,1950-05-09,WSK,,
WSR,http://publications.europa.eu/resource/authority/language/WSR,false,,1950-05-09,WSR,,
WSS,http://publications.europa.eu/resource/authority/language/WSS,false,,1950-05-09,WSS,,
WSU,http://publications.europa.eu/resource/authority/language/WSU,false,,1950-05-09,WSU,,
WSV,http://publications.europa.eu/resource/authority/language/WSV,false,,1950-05-09,WSV,,
WTF,http://publications.europa.eu/resource/authority/language/WTF,false,,1950-05-09,WTF,,
